State	District	Subdistt	Town/Village	Ward	EB	Level	Name	TRU	No_HH	TOT_P	TOT_M	TOT_F	P_06	M_06	F_06	P_SC	M_SC	F_SC	P_ST	M_ST	F_ST	P_LIT	M_LIT	F_LIT	P_ILL	M_ILL	F_ILL	TOT_WORK_P	TOT_WORK_M	TOT_WORK_F	MAINWORK_P	MAINWORK_M	MAINWORK_F	MAIN_CL_P	MAIN_CL_M	MAIN_CL_F	MAIN_AL_P	MAIN_AL_M	MAIN_AL_F	MAIN_HH_P	MAIN_HH_M	MAIN_HH_F	MAIN_OT_P	MAIN_OT_M	MAIN_OT_F	MARGWORK_P	MARGWORK_M	MARGWORK_F	MARG_CL_P	MARG_CL_M	MARG_CL_F	MARG_AL_P	MARG_AL_M	MARG_AL_F	MARG_HH_P	MARG_HH_M	MARG_HH_F	MARG_OT_P	MARG_OT_M	MARG_OT_F	MARGWORK_3_6_P	MARGWORK_3_6_M	MARGWORK_3_6_F	MARG_CL_3_6_P	MARG_CL_3_6_M	MARG_CL_3_6_F	MARG_AL_3_6_P	MARG_AL_3_6_M	MARG_AL_3_6_F	MARG_HH_3_6_P	MARG_HH_3_6_M	MARG_HH_3_6_F	MARG_OT_3_6_P	MARG_OT_3_6_M	MARG_OT_3_6_F	MARGWORK_0_3_P	MARGWORK_0_3_M	MARGWORK_0_3_F	MARG_CL_0_3_P	MARG_CL_0_3_M	MARG_CL_0_3_F	MARG_AL_0_3_P	MARG_AL_0_3_M	MARG_AL_0_3_F	MARG_HH_0_3_P	MARG_HH_0_3_M	MARG_HH_0_3_F	MARG_OT_0_3_P	MARG_OT_0_3_M	MARG_OT_0_3_F	NON_WORK_P	NON_WORK_M	NON_WORK_F
21	386	3050	407947	0	0	VILLAGE	Orakula	Rural	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21	386	3050	407948	0	0	VILLAGE	Hirimula	Rural	37	143	70	73	13	5	8	0	0	0	0	0	0	103	54	49	40	16	24	47	46	1	47	46	1	33	33	0	9	9	0	2	2	0	3	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	24	72
21	386	3050	407949	0	0	VILLAGE	Orabarasingh	Rural	516	2469	1288	1181	295	154	141	77	42	35	0	0	0	1927	1060	867	542	228	314	890	771	119	733	669	64	568	547	21	19	9	10	2	2	0	144	111	33	157	102	55	9	1	8	91	90	1	6	1	5	51	10	41	145	98	47	8	1	7	90	89	1	4	1	3	43	7	36	12	4	8	1	0	1	1	1	0	2	0	2	8	3	5	1579	517	1062
21	386	3050	407950	0	0	VILLAGE	Dihakhala	Rural	102	441	231	210	45	25	20	0	0	0	0	0	0	334	192	142	107	39	68	152	134	18	136	127	9	18	18	0	61	61	0	20	19	1	37	29	8	16	7	9	3	2	1	2	1	1	5	1	4	6	3	3	16	7	9	3	2	1	2	1	1	5	1	4	6	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	289	97	192
21	386	3050	407951	0	0	VILLAGE	Orimi	Rural	120	523	264	259	44	21	23	0	0	0	0	0	0	455	234	221	68	30	38	146	137	9	144	136	8	66	65	1	0	0	0	0	0	0	78	71	7	2	1	1	0	0	0	0	0	0	0	0	0	2	1	1	2	1	1	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	377	127	250
21	386	3050	407952	0	0	VILLAGE	Durgapur	Rural	34	148	77	71	14	5	9	0	0	0	0	0	0	121	69	52	27	8	19	54	49	5	50	45	5	6	6	0	11	11	0	0	0	0	33	28	5	4	4	0	0	0	0	4	4	0	0	0	0	0	0	0	4	4	0	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	28	66
21	386	3050	407953	0	0	VILLAGE	Ichhabana	Rural	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21	386	3050	407954	0	0	VILLAGE	Sandhapur	Rural	12	53	30	23	3	2	1	0	0	0	0	0	0	47	26	21	6	4	2	17	17	0	17	17	0	3	3	0	0	0	0	0	0	0	14	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	13	23
21	386	3050	407955	0	0	VILLAGE	Ichhapur	Rural	41	198	105	93	32	18	14	0	0	0	0	0	0	123	68	55	75	37	38	50	50	0	50	50	0	18	18	0	13	13	0	1	1	0	18	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148	55	93
21	386	3050	407956	0	0	VILLAGE	Ratamati	Rural	202	883	445	438	93	50	43	36	19	17	73	30	43	617	344	273	266	101	165	257	226	31	242	221	21	91	90	1	98	83	15	13	12	1	40	36	4	15	5	10	0	0	0	7	1	6	3	1	2	5	3	2	11	3	8	0	0	0	7	1	6	2	1	1	2	1	1	4	2	2	0	0	0	0	0	0	1	0	1	3	2	1	626	219	407
21	386	3050	407957	0	0	VILLAGE	Totapada	Rural	122	519	266	253	44	24	20	3	2	1	9	4	5	420	230	190	99	36	63	164	152	12	139	131	8	32	31	1	85	82	3	3	3	0	19	15	4	25	21	4	2	2	0	16	14	2	1	1	0	6	4	2	21	17	4	2	2	0	13	11	2	1	1	0	5	3	2	4	4	0	0	0	0	3	3	0	0	0	0	1	1	0	355	114	241
21	386	3050	407958	0	0	VILLAGE	Nalasingh	Rural	291	1236	584	652	158	77	81	20	9	11	0	0	0	776	418	358	460	166	294	353	333	20	349	332	17	145	144	1	150	149	1	5	3	2	49	36	13	4	1	3	0	0	0	1	0	1	1	1	0	2	0	2	4	1	3	0	0	0	1	0	1	1	1	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	883	251	632
21	386	3050	407959	0	0	VILLAGE	Kutunijhara	Rural	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21	386	3050	407960	0	0	VILLAGE	Dudhiajhar	Rural	45	175	90	85	20	12	8	39	20	19	0	0	0	137	74	63	38	16	22	61	56	5	59	55	4	23	23	0	12	12	0	3	2	1	21	18	3	2	1	1	0	0	0	2	1	1	0	0	0	0	0	0	2	1	1	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114	34	80
21	386	3050	407961	0	0	VILLAGE	Kamaguru	Rural	289	1359	692	667	133	65	68	128	73	55	1	1	0	1116	588	528	243	104	139	487	402	85	237	222	15	88	85	3	43	43	0	2	2	0	104	92	12	250	180	70	46	45	1	173	118	55	3	0	3	28	17	11	239	175	64	46	45	1	167	113	54	3	0	3	23	17	6	11	5	6	0	0	0	6	5	1	0	0	0	5	0	5	872	290	582
21	386	3050	407962	0	0	VILLAGE	Krupasindhupur	Rural	181	863	453	410	79	51	28	44	21	23	0	0	0	689	376	313	174	77	97	283	244	39	208	187	21	28	27	1	46	45	1	2	2	0	132	113	19	75	57	18	5	4	1	48	48	0	1	0	1	21	5	16	66	52	14	4	3	1	44	44	0	0	0	0	18	5	13	9	5	4	1	1	0	4	4	0	1	0	1	3	0	3	580	209	371
21	386	3050	407963	0	0	VILLAGE	Arisal	Rural	52	221	113	108	25	14	11	0	0	0	0	0	0	159	86	73	62	27	35	65	60	5	15	13	2	2	1	1	0	0	0	1	1	0	12	11	1	50	47	3	1	1	0	9	9	0	0	0	0	40	37	3	50	47	3	1	1	0	9	9	0	0	0	0	40	37	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	156	53	103
21	386	3050	407964	0	0	VILLAGE	Arisalpatana	Rural	91	399	208	191	45	24	21	49	27	22	0	0	0	263	144	119	136	64	72	110	107	3	25	23	2	2	2	0	0	0	0	1	1	0	22	20	2	85	84	1	1	1	0	2	2	0	1	1	0	81	80	1	85	84	1	1	1	0	2	2	0	1	1	0	81	80	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	289	101	188
21	386	3050	407965	0	0	VILLAGE	Trikathia	Rural	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21	386	3050	407966	0	0	VILLAGE	Kumunda	Rural	3	7	3	4	1	0	1	0	0	0	0	0	0	3	3	0	4	0	4	3	3	0	3	3	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	4
21	386	3050	407967	0	0	VILLAGE	Belapada	Rural	130	589	296	293	72	38	34	12	7	5	188	89	99	405	217	188	184	79	105	255	183	72	109	95	14	76	70	6	4	4	0	2	2	0	27	19	8	146	88	58	8	8	0	31	24	7	2	2	0	105	54	51	65	53	12	7	7	0	25	23	2	2	2	0	31	21	10	81	35	46	1	1	0	6	1	5	0	0	0	74	33	41	334	113	221
21	386	3050	407968	0	0	VILLAGE	Atala	Rural	2	5	1	4	0	0	0	0	0	0	0	0	0	4	0	4	1	1	0	3	1	2	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	2	1	1	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	2	1	1	2	0	2
21	386	3050	407969	0	0	VILLAGE	Lekhanpur	Rural	76	352	174	178	36	16	20	53	27	26	0	0	0	245	132	113	107	42	65	113	108	5	112	107	5	72	70	2	26	26	0	1	1	0	13	10	3	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	239	66	173
21	386	3051	0	0	0	SUB-DISTRICT	Nirakarpur	Total	7467	37980	19517	18463	4130	2165	1965	3138	1589	1549	276	138	138	28972	15902	13070	9008	3615	5393	11936	10439	1497	9156	8446	710	2231	2158	73	1659	1564	95	475	441	34	4791	4283	508	2780	1993	787	364	281	83	1026	860	166	176	107	69	1214	745	469	2373	1693	680	327	246	81	841	700	141	138	84	54	1067	663	404	407	300	107	37	35	2	185	160	25	38	23	15	147	82	65	26044	9078	16966
21	386	3051	0	0	0	SUB-DISTRICT	Nirakarpur	Rural	7467	37980	19517	18463	4130	2165	1965	3138	1589	1549	276	138	138	28972	15902	13070	9008	3615	5393	11936	10439	1497	9156	8446	710	2231	2158	73	1659	1564	95	475	441	34	4791	4283	508	2780	1993	787	364	281	83	1026	860	166	176	107	69	1214	745	469	2373	1693	680	327	246	81	841	700	141	138	84	54	1067	663	404	407	300	107	37	35	2	185	160	25	38	23	15	147	82	65	26044	9078	16966
21	386	3051	0	0	0	SUB-DISTRICT	Nirakarpur	Urban	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21	386	3051	407970	0	0	VILLAGE	Rameswar	Rural	36	189	96	93	17	8	9	13	7	6	15	8	7	153	81	72	36	15	21	59	53	6	54	49	5	5	4	1	9	8	1	4	4	0	36	33	3	5	4	1	0	0	0	0	0	0	0	0	0	5	4	1	5	4	1	0	0	0	0	0	0	0	0	0	5	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	43	87
21	386	3051	407971	0	0	VILLAGE	Langudikona	Rural	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21	386	3051	407972	0	0	VILLAGE	Satamania	Rural	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21	386	3051	407973	0	0	VILLAGE	Shridharapur	Rural	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21	386	3051	407974	0	0	VILLAGE	Talapada	Rural	218	1283	650	633	148	78	70	29	17	12	0	0	0	986	543	443	297	107	190	434	378	56	401	375	26	284	270	14	6	6	0	29	28	1	82	71	11	33	3	30	5	0	5	1	0	1	15	0	15	12	3	9	20	3	17	5	0	5	0	0	0	3	0	3	12	3	9	13	0	13	0	0	0	1	0	1	12	0	12	0	0	0	849	272	577
21	386	3051	407975	0	0	VILLAGE	Gudabedi	Rural	95	479	246	233	55	28	27	0	0	0	5	4	1	366	195	171	113	51	62	292	155	137	240	147	93	72	71	1	62	10	52	2	1	1	104	65	39	52	8	44	5	2	3	1	0	1	1	0	1	45	6	39	52	8	44	5	2	3	1	0	1	1	0	1	45	6	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	187	91	96
21	386	3051	407976	0	0	VILLAGE	Badanuagaon	Rural	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21	386	3051	407977	0	0	VILLAGE	Jagatpur	Rural	217	1197	616	581	111	58	53	80	43	37	3	2	1	971	511	460	226	105	121	343	306	37	277	246	31	22	21	1	63	61	2	38	37	1	154	127	27	66	60	6	3	2	1	12	11	1	2	2	0	49	45	4	65	59	6	3	2	1	12	11	1	1	1	0	49	45	4	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	854	310	544
21	386	3051	407978	0	0	VILLAGE	Balarampur	Rural	251	1264	653	611	128	74	54	136	60	76	0	0	0	1013	539	474	251	114	137	327	282	45	235	207	28	10	9	1	9	9	0	7	7	0	209	182	27	92	75	17	6	6	0	10	8	2	2	1	1	74	60	14	75	62	13	5	5	0	6	6	0	2	1	1	62	50	12	17	13	4	1	1	0	4	2	2	0	0	0	12	10	2	937	371	566
21	386	3051	407979	0	0	VILLAGE	Chakakamaguru	Rural	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21	386	3051	407980	0	0	VILLAGE	Krushnapurpatna	Rural	42	201	110	91	23	13	10	0	0	0	0	0	0	146	86	60	55	24	31	71	63	8	37	33	4	7	6	1	7	7	0	0	0	0	23	20	3	34	30	4	5	5	0	14	13	1	9	8	1	6	4	2	32	29	3	5	5	0	13	12	1	9	8	1	5	4	1	2	1	1	0	0	0	1	1	0	0	0	0	1	0	1	130	47	83
21	386	3051	407981	0	0	VILLAGE	Budhanagarapatna	Rural	239	1114	566	548	114	60	54	201	99	102	0	0	0	881	477	404	233	89	144	327	299	28	239	228	11	42	41	1	53	50	3	48	45	3	96	92	4	88	71	17	6	5	1	10	8	2	13	12	1	59	46	13	81	65	16	5	4	1	8	6	2	11	10	1	57	45	12	7	6	1	1	1	0	2	2	0	2	2	0	2	1	1	787	267	520
21	386	3051	407982	0	0	VILLAGE	Kanthapurpatna	Rural	195	958	493	465	91	41	50	6	3	3	0	0	0	733	416	317	225	77	148	309	291	18	302	289	13	144	142	2	36	36	0	3	3	0	119	108	11	7	2	5	2	1	1	1	0	1	0	0	0	4	1	3	6	2	4	2	1	1	1	0	1	0	0	0	3	1	2	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	649	202	447
21	386	3051	407983	0	0	VILLAGE	Nayapatna	Rural	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21	386	3051	407984	0	0	VILLAGE	Botanda	Rural	1	3	2	1	0	0	0	0	0	0	0	0	0	3	2	1	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1
21	386	3051	407985	0	0	VILLAGE	Ichhabati	Rural	4	14	7	7	4	2	2	0	0	0	0	0	0	8	5	3	6	2	4	4	2	2	2	1	1	1	0	1	1	1	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	2	1	1	2	1	1	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	5	5
21	386	3051	407986	0	0	VILLAGE	Khajuripada	Rural	427	2395	1238	1157	267	151	116	131	73	58	0	0	0	1719	963	756	676	275	401	759	660	99	507	472	35	71	67	4	30	26	4	43	39	4	363	340	23	252	188	64	34	24	10	56	49	7	18	16	2	144	99	45	229	166	63	32	22	10	46	39	7	16	14	2	135	91	44	23	22	1	2	2	0	10	10	0	2	2	0	9	8	1	1636	578	1058
21	386	3051	407987	0	0	VILLAGE	Padmapurpatna	Rural	117	581	289	292	68	31	37	0	0	0	0	0	0	446	243	203	135	46	89	164	148	16	158	142	16	19	18	1	6	6	0	1	1	0	132	117	15	6	6	0	0	0	0	3	3	0	0	0	0	3	3	0	5	5	0	0	0	0	2	2	0	0	0	0	3	3	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	417	141	276
21	386	3051	407988	0	0	VILLAGE	Rengata	Rural	119	505	261	244	61	31	30	38	22	16	0	0	0	342	196	146	163	65	98	160	143	17	121	119	2	56	56	0	18	18	0	0	0	0	47	45	2	39	24	15	0	0	0	17	16	1	1	0	1	21	8	13	37	22	15	0	0	0	16	15	1	1	0	1	20	7	13	2	2	0	0	0	0	1	1	0	0	0	0	1	1	0	345	118	227
21	386	3051	407989	0	0	VILLAGE	Sansantarapur	Rural	79	386	197	189	37	27	10	19	10	9	0	0	0	296	159	137	90	38	52	126	115	11	123	113	10	23	23	0	54	51	3	8	8	0	38	31	7	3	2	1	0	0	0	0	0	0	0	0	0	3	2	1	2	1	1	0	0	0	0	0	0	0	0	0	2	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	260	82	178
21	386	3051	407990	0	0	VILLAGE	Kunia	Rural	58	282	139	143	29	12	17	0	0	0	0	0	0	213	119	94	69	20	49	94	93	1	92	91	1	22	22	0	41	41	0	0	0	0	29	28	1	2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	188	46	142
21	386	3051	407991	0	0	VILLAGE	Bhagabatipada	Rural	188	888	458	430	110	61	49	228	123	105	0	0	0	556	312	244	332	146	186	289	251	38	208	198	10	11	8	3	159	155	4	4	4	0	34	31	3	81	53	28	3	2	1	64	38	26	1	1	0	13	12	1	69	51	18	3	2	1	52	36	16	1	1	0	13	12	1	12	2	10	0	0	0	12	2	10	0	0	0	0	0	0	599	207	392
21	386	3051	407992	0	0	VILLAGE	Jajapur	Rural	192	909	488	421	110	67	43	0	0	0	0	0	0	732	401	331	177	87	90	263	253	10	249	241	8	98	97	1	85	83	2	1	1	0	65	60	5	14	12	2	2	2	0	8	7	1	0	0	0	4	3	1	14	12	2	2	2	0	8	7	1	0	0	0	4	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	646	235	411
21	386	3051	407993	0	0	VILLAGE	Gopinathpur	Rural	257	1300	676	624	159	86	73	32	16	16	0	0	0	977	547	430	323	129	194	377	357	20	344	332	12	46	45	1	197	196	1	9	9	0	92	82	10	33	25	8	6	5	1	12	10	2	2	0	2	13	10	3	29	23	6	6	5	1	9	9	0	2	0	2	12	9	3	4	2	2	0	0	0	3	1	2	0	0	0	1	1	0	923	319	604
21	386	3051	407994	0	0	VILLAGE	Bhusanda	Rural	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21	386	3051	407995	0	0	VILLAGE	Pandepatna	Rural	105	482	247	235	53	31	22	148	76	72	0	0	0	362	201	161	120	46	74	133	111	22	96	83	13	4	3	1	5	5	0	4	4	0	83	71	12	37	28	9	2	1	1	17	17	0	2	1	1	16	9	7	31	22	9	1	0	1	14	14	0	2	1	1	14	7	7	6	6	0	1	1	0	3	3	0	0	0	0	2	2	0	349	136	213
21	386	3051	407996	0	0	VILLAGE	Nirakarpurpatna	Rural	80	469	249	220	54	27	27	155	83	72	0	0	0	357	201	156	112	48	64	187	147	40	181	144	37	9	9	0	3	3	0	20	15	5	149	117	32	6	3	3	1	0	1	0	0	0	1	0	1	4	3	1	6	3	3	1	0	1	0	0	0	1	0	1	4	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	282	102	180
21	386	3051	407997	0	0	VILLAGE	Nanapada	Rural	634	3391	1755	1636	321	179	142	390	198	192	4	3	1	2661	1451	1210	730	304	426	1147	962	185	919	822	97	77	68	9	112	107	5	43	36	7	687	611	76	228	140	88	17	13	4	20	14	6	23	10	13	168	103	65	173	114	59	16	12	4	15	12	3	21	8	13	121	82	39	55	26	29	1	1	0	5	2	3	2	2	0	47	21	26	2244	793	1451
21	386	3051	407998	0	0	VILLAGE	Raulahaja	Rural	236	1149	568	581	136	62	74	153	75	78	76	39	37	914	480	434	235	88	147	347	300	47	257	222	35	9	9	0	3	3	0	3	1	2	242	209	33	90	78	12	1	1	0	9	9	0	3	3	0	77	65	12	90	78	12	1	1	0	9	9	0	3	3	0	77	65	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	802	268	534
21	386	3051	407999	0	0	VILLAGE	Chitrakut	Rural	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21	386	3051	408000	0	0	VILLAGE	Patajoshipur	Rural	33	160	76	84	14	6	8	107	51	56	0	0	0	134	70	64	26	6	20	48	45	3	46	43	3	2	2	0	3	3	0	8	8	0	33	30	3	2	2	0	0	0	0	1	1	0	0	0	0	1	1	0	2	2	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	31	81
21	386	3051	408001	0	0	VILLAGE	Haripurpatana	Rural	99	520	265	255	49	26	23	56	28	28	0	0	0	352	201	151	168	64	104	182	159	23	104	97	7	20	19	1	9	9	0	4	4	0	71	65	6	78	62	16	22	21	1	10	9	1	3	2	1	43	30	13	66	53	13	19	18	1	7	6	1	1	1	0	39	28	11	12	9	3	3	3	0	3	3	0	2	1	1	4	2	2	338	106	232
21	386	3051	408002	0	0	VILLAGE	Brahmapadapatna	Rural	149	759	402	357	77	36	41	32	15	17	0	0	0	515	308	207	244	94	150	236	233	3	218	217	1	64	64	0	52	52	0	0	0	0	102	101	1	18	16	2	2	0	2	13	13	0	0	0	0	3	3	0	17	15	2	2	0	2	12	12	0	0	0	0	3	3	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	523	169	354
21	386	3051	408003	0	0	VILLAGE	Badapokharia	Rural	815	4267	2206	2061	469	256	213	357	182	175	173	82	91	3320	1817	1503	947	389	558	1337	1150	187	1144	1089	55	435	424	11	191	184	7	10	8	2	508	473	35	193	61	132	32	9	23	84	41	43	17	3	14	60	8	52	172	60	112	31	9	22	84	41	43	15	2	13	42	8	34	21	1	20	1	0	1	0	0	0	2	1	1	18	0	18	2930	1056	1874
21	386	3051	408004	0	0	VILLAGE	Brundabanpur	Rural	154	742	387	355	93	50	43	0	0	0	0	0	0	509	290	219	233	97	136	241	237	4	239	235	4	88	88	0	48	48	0	0	0	0	103	99	4	2	2	0	0	0	0	0	0	0	0	0	0	2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	501	150	351
21	386	3051	408005	0	0	VILLAGE	Nuagarh	Rural	571	3074	1553	1521	333	156	177	202	100	102	0	0	0	2382	1288	1094	692	265	427	952	879	73	719	691	28	192	187	5	78	78	0	46	46	0	403	380	23	233	188	45	11	8	3	175	136	39	2	2	0	45	42	3	226	181	45	11	8	3	169	130	39	2	2	0	44	41	3	7	7	0	0	0	0	6	6	0	0	0	0	1	1	0	2122	674	1448
21	386	3051	408006	0	0	VILLAGE	Nuagarhpatana	Rural	60	345	200	145	31	22	9	6	1	5	0	0	0	267	162	105	78	38	40	109	107	2	77	76	1	27	27	0	11	11	0	2	2	0	37	36	1	32	31	1	2	2	0	5	5	0	1	0	1	24	24	0	24	23	1	1	1	0	5	5	0	1	0	1	17	17	0	8	8	0	1	1	0	0	0	0	0	0	0	7	7	0	236	93	143
21	386	3051	408007	0	0	VILLAGE	Mormorsinghapatna	Rural	49	230	124	106	19	11	8	0	0	0	0	0	0	191	109	82	39	15	24	59	58	1	25	24	1	0	0	0	0	0	0	0	0	0	25	24	1	34	34	0	32	32	0	1	1	0	0	0	0	1	1	0	27	27	0	25	25	0	1	1	0	0	0	0	1	1	0	7	7	0	7	7	0	0	0	0	0	0	0	0	0	0	171	66	105
